index_name,date,close,high,low,bottom_structure,top_structure,bottom_divergence
创业板指,2019-11-19,1729.078,1729.161,1683.57,0,0,0
创业板指,2019-11-20,1719.665,1745.094,1717.009,0,0,0
创业板指,2019-11-21,1713.202,1726.762,1706.885,0,1,0
创业板指,2019-11-22,1679.803,1736.83,1670.927,0,0,0
创业板指,2019-11-25,1661.774,1684.448,1652.541,0,0,0
创业板指,2019-11-26,1679.082,1679.727,1659.028,0,0,0
创业板指,2019-11-27,1674.389,1686.49,1659.005,0,0,0
创业板指,2019-11-28,1673.795,1683.247,1668.159,0,0,0
创业板指,2019-11-29,1664.896,1673.234,1647.288,0,0,0
创业板指,2019-12-02,1669.536,1680.241,1665.113,0,0,0
创业板指,2019-12-03,1675.385,1675.425,1647.67,0,0,0
创业板指,2019-12-04,1673.779,1683.788,1663.932,0,0,0
创业板指,2019-12-05,1709.826,1714.08,1679.402,0,0,0
创业板指,2019-12-06,1726.801,1726.801,1707.217,0,0,0
创业板指,2019-12-09,1721.071,1734.059,1715.39,0,0,0
创业板指,2019-12-10,1734.022,1734.024,1711.009,0,0,0
创业板指,2019-12-11,1718.26,1733.739,1713.895,0,0,0
创业板指,2019-12-12,1720.986,1733.746,1716.781,0,0,0
创业板指,2019-12-13,1755.413,1757.748,1733.123,0,0,0
创业板指,2019-12-16,1780.333,1780.333,1752.006,0,0,0
创业板指,2019-12-17,1801.616,1807.949,1780.52,0,0,0
创业板指,2019-12-18,1792.418,1804.378,1787.233,0,0,0
创业板指,2019-12-19,1790.438,1797.024,1781.029,0,0,0
创业板指,2019-12-20,1771.707,1798.382,1771.707,0,0,0
创业板指,2019-12-23,1736.624,1775.015,1735.724,0,0,0
创业板指,2019-12-24,1769.869,1769.885,1742.864,0,0,0
创业板指,2019-12-25,1784.395,1787.504,1764.809,0,0,0
创业板指,2019-12-26,1793.635,1793.635,1777.695,0,0,0
创业板指,2019-12-27,1767.582,1805.191,1767.173,0,0,0
创业板指,2019-12-30,1790.239,1790.912,1749.165,0,0,0
创业板指,2019-12-31,1798.118,1804.82,1787.451,0,0,0
创业板指,2020-01-02,1832.742,1839.41,1797.542,0,0,0
创业板指,2020-01-03,1836.012,1842.558,1821.667,0,0,0
创业板指,2020-01-06,1859.921,1876.464,1824.346,0,0,0
创业板指,2020-01-07,1893.214,1893.214,1866.261,0,0,0
创业板指,2020-01-08,1862.699,1892.577,1858.284,0,1,0
创业板指,2020-01-09,1913.142,1913.783,1884.422,0,0,0
创业板指,2020-01-10,1904.194,1917.828,1894.67,0,0,0
创业板指,2020-01-13,1935.072,1935.072,1893.566,0,0,0
创业板指,2020-01-14,1922.557,1945.767,1922.131,0,1,0
创业板指,2020-01-15,1924.238,1928.69,1902.608,0,0,0
创业板指,2020-01-16,1929.961,1936.035,1917.564,0,0,0
创业板指,2020-01-17,1932.511,1949.044,1928.351,0,1,0
创业板指,2020-01-20,1982.176,1982.176,1935.83,0,0,0
创业板指,2020-01-21,1967.027,1987.662,1959.442,0,1,0
创业板指,2020-01-22,1993.899,2004.393,1928.028,0,0,0
创业板指,2020-01-23,1927.742,1996.552,1904.275,0,0,0
创业板指,2020-02-03,1795.774,1830.808,1769.164,0,0,0
创业板指,2020-02-04,1882.691,1886.804,1786.16,0,0,0
创业板指,2020-02-05,1939.62,1966.26,1901.796,0,0,0
创业板指,2020-02-06,2012.249,2014.885,1918.661,0,0,0
创业板指,2020-02-07,2015.799,2025.319,1976.787,0,0,0
创业板指,2020-02-10,2042.177,2043.679,2007.225,0,0,0
创业板指,2020-02-11,2028.444,2046.812,2015.761,0,0,0
创业板指,2020-02-12,2085.278,2086.943,2022.676,0,0,0
创业板指,2020-02-13,2064.596,2093.368,2052.569,0,1,0
创业板指,2020-02-14,2069.219,2104.007,2049.257,0,1,0
创业板指,2020-02-17,2146.177,2146.177,2089.214,0,0,0
创业板指,2020-02-18,2170.949,2170.949,2134.342,0,0,0
创业板指,2020-02-19,2139.437,2171.955,2137.413,0,1,0
创业板指,2020-02-20,2186.737,2190.499,2140.055,0,0,0
创业板指,2020-02-21,2226.639,2247.417,2189.25,0,0,0
创业板指,2020-02-24,2263.972,2271.704,2213.822,0,0,0
创业板指,2020-02-25,2287.312,2293.463,2171.679,0,0,0
创业板指,2020-02-26,2180.701,2263.074,2173.204,0,0,0
创业板指,2020-02-27,2196.714,2233.763,2163.884,0,0,0
创业板指,2020-02-28,2071.566,2155.968,2068.93,0,0,0
创业板指,2020-03-02,2135.415,2153.217,2082.969,0,0,0
创业板指,2020-03-03,2173.346,2238.735,2151.523,0,0,0
创业板指,2020-03-04,2169.443,2180.425,2122.454,0,0,0
创业板指,2020-03-05,2209.588,2216.825,2176.49,0,0,0
创业板指,2020-03-06,2192.936,2220.364,2175.014,0,0,0
创业板指,2020-03-09,2093.063,2163.728,2091.855,0,0,0
创业板指,2020-03-10,2148.81,2151.45,2052.055,0,0,0
创业板指,2020-03-11,2101.463,2162.604,2100.507,0,0,0
创业板指,2020-03-12,2045.926,2076.009,2025.906,0,0,0
创业板指,2020-03-13,2030.58,2055.331,1937.946,0,0,0
创业板指,2020-03-16,1910.767,2036.734,1902.398,0,0,0
创业板指,2020-03-17,1917.702,1955.624,1847.51,0,0,0
创业板指,2020-03-18,1887.042,1980.789,1887.042,0,0,0
创业板指,2020-03-19,1894.943,1908.685,1838.313,0,0,0
创业板指,2020-03-20,1915.046,1928.879,1878.849,0,0,0
创业板指,2020-03-23,1827.052,1884.449,1819.77,0,0,0
创业板指,2020-03-24,1876.91,1880.865,1817.554,0,0,0
创业板指,2020-03-25,1937.855,1940.075,1915.528,0,0,0
创业板指,2020-03-26,1927.275,1948.631,1914.346,0,0,0
创业板指,2020-03-27,1903.881,1957.699,1902.788,0,0,0
创业板指,2020-03-30,1860.484,1877.501,1833.009,0,0,0
创业板指,2020-03-31,1871.917,1886.266,1862.856,0,0,0
创业板指,2020-04-01,1864.8,1900.183,1862.272,0,0,0
创业板指,2020-04-02,1916.951,1916.951,1857.323,0,0,0
创业板指,2020-04-03,1906.675,1928.339,1898.794,0,0,0
创业板指,2020-04-07,1969.782,1972.868,1942.798,0,0,0
创业板指,2020-04-08,1964.757,1974.723,1956.902,0,0,0
创业板指,2020-04-09,1997.136,2001.36,1975.038,0,0,0
创业板指,2020-04-10,1949.885,1994.354,1943.694,0,0,0
创业板指,2020-04-13,1923.081,1937.327,1913.955,0,0,0
创业板指,2020-04-14,1985.426,1985.426,1934.482,0,0,0
创业板指,2020-04-15,1977.515,2002.76,1975.796,0,0,0
创业板指,2020-04-16,2008.388,2012.463,1968.253,0,0,0
创业板指,2020-04-17,2020.77,2048.278,2015.835,0,0,0
创业板指,2020-04-20,2043.437,2043.556,2022.587,0,0,0
创业板指,2020-04-21,2023.942,2035.77,1996.962,0,0,0
创业板指,2020-04-22,2043.171,2043.558,2002.962,0,0,0
创业板指,2020-04-23,2029.524,2057.851,2027.334,0,0,0
创业板指,2020-04-24,2003.748,2038.236,1997.121,0,0,0
创业板指,2020-04-27,2018.666,2035.889,1995.505,0,0,0
创业板指,2020-04-28,2030.724,2046.932,1967.399,0,0,0
创业板指,2020-04-29,2030.477,2053.378,2020.983,0,0,0
创业板指,2020-04-30,2069.432,2077.807,2043.816,0,0,0
创业板指,2020-05-06,2110.267,2111.656,2051.292,0,0,0
创业板指,2020-05-07,2106.842,2116.227,2095.742,0,0,0
创业板指,2020-05-08,2125.243,2137.786,2112.887,0,0,0
创业板指,2020-05-11,2102.825,2139.665,2088.658,0,0,0
创业板指,2020-05-12,2124.15,2125.323,2092.578,0,0,0
创业板指,2020-05-13,2140.681,2145.024,2116.551,0,0,0
创业板指,2020-05-14,2117.647,2137.14,2116.352,0,0,0
创业板指,2020-05-15,2124.311,2138.968,2109.546,0,0,0
创业板指,2020-05-18,2114.858,2137.149,2096.254,0,0,0
创业板指,2020-05-19,2144.121,2144.983,2128.892,0,0,0
创业板指,2020-05-20,2118.119,2153.244,2112.086,0,1,0
创业板指,2020-05-21,2099.432,2138.72,2092.544,0,0,0
创业板指,2020-05-22,2046.596,2099.416,2036.678,0,0,0
创业板指,2020-05-25,2052.302,2055.186,2036.004,0,0,0
创业板指,2020-05-26,2112.973,2113.288,2067.144,0,0,0
创业板指,2020-05-27,2071.473,2114.859,2064.409,0,0,0
创业板指,2020-05-28,2054.964,2075.868,2021.98,0,0,0
创业板指,2020-05-29,2086.666,2090.296,2043.953,0,0,0
创业板指,2020-06-01,2158.223,2163.35,2105.242,0,0,0
创业板指,2020-06-02,2145.286,2164.989,2132.399,0,0,0
创业板指,2020-06-03,2143.117,2165.454,2139.993,0,0,0
创业板指,2020-06-04,2151.385,2157.278,2137.35,0,0,0
创业板指,2020-06-05,2166.375,2166.375,2143.28,0,0,0
创业板指,2020-06-08,2153.564,2186.974,2147.865,0,1,0
创业板指,2020-06-09,2181.589,2186.47,2147.173,0,0,0
创业板指,2020-06-10,2201.988,2205.268,2180.353,0,0,0
创业板指,2020-06-11,2195.638,2236.085,2181.588,0,0,0
创业板指,2020-06-12,2206.764,2220.972,2147.416,0,0,0
创业板指,2020-06-15,2219.55,2256.649,2217.286,0,0,0
创业板指,2020-06-16,2260.458,2261.179,2239.342,0,0,0
创业板指,2020-06-17,2263.961,2274.488,2248.72,0,0,0
创业板指,2020-06-18,2266.032,2270.112,2243.631,0,0,0
创业板指,2020-06-19,2319.449,2328.583,2271.589,0,0,0
创业板指,2020-06-22,2342.88,2358.913,2328.4,0,0,0
创业板指,2020-06-23,2382.047,2382.329,2335.219,0,0,0
创业板指,2020-06-24,2382.473,2397.363,2367.685,0,0,0
创业板指,2020-06-29,2372.536,2387.163,2360.161,0,0,0
创业板指,2020-06-30,2438.197,2441.9,2387.593,0,0,0
创业板指,2020-07-01,2419.629,2450.842,2381.593,0,1,0
创业板指,2020-07-02,2424.393,2435.117,2397.685,0,0,0
创业板指,2020-07-03,2462.563,2467.497,2407.998,0,0,0
创业板指,2020-07-06,2529.487,2535.714,2460.131,0,0,0
创业板指,2020-07-07,2591.263,2632.805,2538.822,0,0,0
创业板指,2020-07-08,2651.969,2653.071,2577.485,0,0,0
创业板指,2020-07-09,2757.653,2771.215,2646.466,0,0,0
创业板指,2020-07-10,2778.457,2799.0,2734.965,0,0,0
创业板指,2020-07-13,2889.427,2896.309,2789.976,0,0,0
创业板指,2020-07-14,2858.672,2892.888,2789.035,0,0,0
创业板指,2020-07-15,2813.061,2894.424,2787.827,0,0,0
创业板指,2020-07-16,2646.26,2849.101,2638.166,0,0,0
创业板指,2020-07-17,2662.402,2726.278,2618.684,0,0,0
创业板指,2020-07-20,2697.301,2717.001,2619.029,0,0,0
创业板指,2020-07-21,2736.512,2745.049,2692.872,0,0,0
创业板指,2020-07-22,2769.028,2807.415,2716.448,0,0,0
创业板指,2020-07-23,2799.674,2799.674,2707.546,0,0,0
创业板指,2020-07-24,2627.843,2781.79,2614.78,0,0,0
创业板指,2020-07-27,2631.762,2671.448,2605.769,0,0,0
创业板指,2020-07-28,2666.521,2677.736,2627.649,0,0,0
创业板指,2020-07-29,2767.402,2768.174,2652.903,0,0,0
创业板指,2020-07-30,2743.634,2787.382,2734.059,0,0,0
创业板指,2020-07-31,2795.4,2817.418,2741.442,0,0,0
创业板指,2020-08-03,2868.882,2870.65,2801.113,0,0,0
创业板指,2020-08-04,2832.845,2893.403,2819.007,0,0,0
创业板指,2020-08-05,2860.241,2875.439,2803.772,0,0,0
创业板指,2020-08-06,2814.374,2868.823,2774.689,0,0,0
创业板指,2020-08-07,2749.953,2823.974,2703.126,0,0,0
创业板指,2020-08-10,2735.256,2757.426,2693.727,0,0,0
创业板指,2020-08-11,2688.7,2774.901,2686.191,0,0,0
创业板指,2020-08-12,2635.502,2694.954,2577.712,0,0,0
创业板指,2020-08-13,2622.64,2660.706,2611.143,0,0,0
创业板指,2020-08-14,2668.712,2669.482,2615.632,0,0,0
创业板指,2020-08-17,2696.392,2696.696,2652.052,0,0,0
创业板指,2020-08-18,2701.061,2724.035,2689.029,0,0,0
创业板指,2020-08-19,2612.835,2695.895,2612.835,0,0,0
创业板指,2020-08-20,2587.861,2629.286,2578.392,0,0,0
创业板指,2020-08-21,2632.452,2644.021,2607.816,0,0,0
创业板指,2020-08-24,2684.629,2704.804,2592.659,0,0,0
创业板指,2020-08-25,2701.604,2737.47,2683.187,0,0,0
创业板指,2020-08-26,2644.144,2717.802,2635.132,0,0,0
创业板指,2020-08-27,2689.17,2699.884,2637.42,0,0,0
创业板指,2020-08-28,2757.839,2762.885,2680.492,0,0,0
创业板指,2020-08-31,2728.313,2779.519,2726.677,0,0,0
创业板指,2020-09-01,2750.424,2750.424,2701.558,0,0,0
创业板指,2020-09-02,2771.85,2785.349,2731.411,0,0,0
创业板指,2020-09-03,2746.953,2789.121,2738.127,0,0,0
创业板指,2020-09-04,2732.155,2739.899,2686.865,0,0,0
创业板指,2020-09-07,2641.202,2745.615,2628.863,0,0,0
创业板指,2020-09-08,2650.629,2663.686,2612.637,0,0,0
创业板指,2020-09-09,2523.396,2609.373,2506.898,0,0,0
创业板指,2020-09-10,2483.031,2565.848,2477.674,0,0,0
创业板指,2020-09-11,2536.618,2542.13,2474.703,0,0,0
创业板指,2020-09-14,2572.601,2604.385,2548.092,0,0,0
创业板指,2020-09-15,2595.154,2599.541,2563.071,0,0,0
创业板指,2020-09-16,2554.8,2597.639,2540.015,0,0,0
创业板指,2020-09-17,2557.321,2582.264,2521.603,0,0,0
创业板指,2020-09-18,2596.082,2600.584,2537.835,0,0,0
创业板指,2020-09-21,2569.219,2607.654,2565.042,0,0,0
创业板指,2020-09-22,2555.544,2596.808,2547.363,0,0,0
创业板指,2020-09-23,2599.885,2608.416,2549.338,0,0,0
创业板指,2020-09-24,2535.868,2583.625,2535.868,0,0,0
创业板指,2020-09-25,2540.426,2570.363,2529.128,0,0,0
创业板指,2020-09-28,2521.246,2555.019,2517.035,0,0,0
创业板指,2020-09-29,2563.379,2579.271,2521.698,0,0,0
创业板指,2020-09-30,2574.758,2601.803,2561.054,0,0,0
创业板指,2020-10-09,2672.934,2679.014,2629.221,0,0,0
创业板指,2020-10-12,2777.388,2777.388,2698.756,0,0,0
创业板指,2020-10-13,2784.717,2792.965,2754.153,0,0,0
创业板指,2020-10-14,2764.244,2793.485,2759.542,0,0,0
创业板指,2020-10-15,2737.963,2770.337,2735.338,0,1,0
创业板指,2020-10-16,2724.497,2754.35,2697.252,0,0,0
创业板指,2020-10-19,2689.669,2752.758,2684.462,0,0,0
创业板指,2020-10-20,2740.583,2740.583,2686.816,0,0,0
创业板指,2020-10-21,2700.533,2746.728,2689.34,0,0,0
创业板指,2020-10-22,2673.585,2686.889,2645.75,0,0,0
创业板指,2020-10-23,2600.843,2701.465,2592.42,0,0,0
创业板指,2020-10-26,2617.743,2629.313,2555.319,0,0,0
创业板指,2020-10-27,2650.764,2656.165,2613.075,0,0,0
创业板指,2020-10-28,2670.481,2684.949,2628.469,0,0,0
创业板指,2020-10-29,2699.923,2713.881,2631.231,0,0,0
创业板指,2020-10-30,2655.865,2712.452,2647.307,0,0,0
创业板指,2020-11-02,2708.388,2721.305,2664.764,0,0,0
创业板指,2020-11-03,2744.314,2750.474,2701.065,0,0,0
创业板指,2020-11-04,2750.554,2758.419,2725.522,0,0,0
创业板指,2020-11-05,2787.878,2791.566,2744.779,0,0,0
创业板指,2020-11-06,2733.072,2798.554,2708.079,0,1,0
创业板指,2020-11-09,2813.998,2831.368,2753.925,0,0,0
创业板指,2020-11-10,2773.218,2811.485,2757.953,0,1,0
创业板指,2020-11-11,2681.524,2766.645,2681.524,0,0,0
创业板指,2020-11-12,2700.51,2721.433,2687.762,0,0,0
创业板指,2020-11-13,2706.813,2717.46,2679.095,0,0,0
创业板指,2020-11-16,2712.409,2722.522,2679.099,0,0,0
创业板指,2020-11-17,2658.092,2715.694,2626.369,0,0,0
创业板指,2020-11-18,2620.672,2680.616,2612.823,0,0,0
创业板指,2020-11-19,2645.161,2651.368,2593.835,0,0,0
创业板指,2020-11-20,2667.093,2677.131,2649.559,0,0,0
创业板指,2020-11-23,2686.358,2705.768,2653.082,0,0,0
创业板指,2020-11-24,2674.798,2700.015,2664.953,0,0,0
创业板指,2020-11-25,2615.531,2679.032,2615.531,0,0,0
创业板指,2020-11-26,2609.386,2632.872,2584.691,0,0,0
创业板指,2020-11-27,2618.991,2635.694,2594.068,0,0,0
创业板指,2020-11-30,2631.889,2653.436,2593.703,0,0,0
创业板指,2020-12-01,2698.443,2700.28,2627.447,0,0,0
创业板指,2020-12-02,2682.972,2703.254,2662.177,0,0,0
创业板指,2020-12-03,2712.518,2721.848,2670.215,0,0,0
创业板指,2020-12-04,2730.837,2736.273,2696.947,0,0,0
创业板指,2020-12-07,2726.483,2739.765,2715.927,0,0,0
创业板指,2020-12-08,2746.281,2757.343,2735.834,0,0,0
创业板指,2020-12-09,2697.826,2763.414,2693.188,0,0,0
创业板指,2020-12-10,2718.545,2734.639,2675.458,0,0,0
创业板指,2020-12-11,2687.781,2733.938,2665.101,0,0,0
创业板指,2020-12-14,2726.601,2729.068,2674.508,0,0,0
创业板指,2020-12-15,2758.854,2761.319,2720.142,0,0,0
创业板指,2020-12-16,2760.64,2771.592,2732.578,0,0,0
创业板指,2020-12-17,2785.615,2789.248,2739.156,0,0,0
创业板指,2020-12-18,2780.73,2803.114,2768.468,0,0,0
创业板指,2020-12-21,2882.443,2882.443,2783.387,0,0,0
创业板指,2020-12-22,2811.749,2888.35,2809.922,0,1,0
创业板指,2020-12-23,2842.97,2865.472,2809.785,0,0,0
创业板指,2020-12-24,2820.753,2848.337,2811.928,0,0,0
创业板指,2020-12-25,2840.801,2841.567,2793.778,0,0,0
创业板指,2020-12-28,2842.81,2860.995,2823.003,0,0,0
创业板指,2020-12-29,2812.997,2843.715,2795.646,0,0,0
创业板指,2020-12-30,2900.538,2909.188,2827.067,0,0,0
创业板指,2020-12-31,2966.256,2969.753,2909.666,0,0,0
创业板指,2021-01-04,3078.111,3094.528,2963.414,0,0,0
创业板指,2021-01-05,3097.977,3100.001,3027.756,0,0,0
创业板指,2021-01-06,3115.091,3134.763,3057.564,0,0,0
创业板指,2021-01-07,3162.398,3162.398,3086.064,0,0,0
创业板指,2021-01-08,3150.78,3194.366,3115.992,0,0,0
创业板指,2021-01-11,3092.861,3159.594,3066.741,0,0,0
创业板指,2021-01-12,3180.35,3180.35,3057.735,0,0,0
创业板指,2021-01-13,3130.298,3207.071,3100.065,0,1,0
创业板指,2021-01-14,3089.177,3142.854,3061.018,0,0,0
创业板指,2021-01-15,3089.945,3109.87,3020.781,0,0,0
创业板指,2021-01-18,3149.2,3164.581,3056.805,0,0,0
创业板指,2021-01-19,3084.488,3157.464,3074.193,0,0,0
创业板指,2021-01-20,3204.932,3204.932,3098.427,0,0,0
创业板指,2021-01-21,3283.721,3303.322,3217.827,0,0,0
创业板指,2021-01-22,3358.238,3366.692,3281.399,0,0,0
创业板指,2021-01-25,3355.24,3427.444,3333.743,0,0,0
创业板指,2021-01-26,3258.355,3335.438,3253.274,0,1,0
创业板指,2021-01-27,3281.031,3296.163,3196.088,0,0,0
创业板指,2021-01-28,3161.863,3248.015,3160.529,0,0,0
创业板指,2021-01-29,3128.865,3221.114,3070.038,0,0,0
创业板指,2021-02-01,3159.993,3189.852,3123.435,0,0,0
创业板指,2021-02-02,3228.698,3232.434,3130.763,0,0,0
创业板指,2021-02-03,3223.766,3276.235,3218.87,0,0,0
创业板指,2021-02-04,3200.549,3248.281,3155.787,0,0,0
创业板指,2021-02-05,3193.707,3256.722,3191.458,0,0,0
创业板指,2021-02-08,3278.06,3278.06,3162.587,0,0,0
创业板指,2021-02-09,3334.242,3339.969,3273.059,0,0,0
创业板指,2021-02-10,3413.81,3427.82,3314.673,0,0,0
创业板指,2021-02-18,3320.144,3475.998,3300.183,0,1,0
创业板指,2021-02-19,3285.535,3308.746,3195.954,0,0,0
创业板指,2021-02-22,3138.672,3278.586,3138.648,0,0,0
创业板指,2021-02-23,3112.357,3156.37,3090.319,0,0,0
创业板指,2021-02-24,3007.456,3125.24,2973.884,0,0,0
创业板指,2021-02-25,2977.176,3045.0,2969.033,0,0,0
创业板指,2021-02-26,2914.113,2961.027,2887.809,0,0,0
创业板指,2021-03-01,2994.751,2998.033,2935.076,0,0,0
创业板指,2021-03-02,2966.892,3023.208,2937.89,0,0,0
创业板指,2021-03-03,2997.749,2997.993,2933.834,0,0,0
创业板指,2021-03-04,2851.873,2962.52,2841.154,0,0,0
创业板指,2021-03-05,2871.972,2897.172,2800.25,0,0,0
创业板指,2021-03-08,2728.844,2905.469,2726.343,0,0,0
创业板指,2021-03-09,2633.45,2733.982,2608.241,0,0,0
创业板指,2021-03-10,2676.702,2720.25,2665.697,0,0,0
创业板指,2021-03-11,2746.575,2768.955,2677.571,0,0,0
创业板指,2021-03-12,2756.813,2771.866,2711.325,0,0,0
创业板指,2021-03-15,2644.015,2737.447,2612.449,0,0,0
创业板指,2021-03-16,2672.117,2678.915,2629.358,0,0,0
创业板指,2021-03-17,2704.136,2717.675,2631.729,0,0,0
创业板指,2021-03-18,2748.726,2760.789,2713.85,0,0,0
创业板指,2021-03-19,2671.518,2726.872,2653.998,0,0,0
创业板指,2021-03-22,2698.261,2729.098,2665.616,0,0,0
创业板指,2021-03-23,2668.082,2708.959,2641.375,0,0,0
创业板指,2021-03-24,2634.614,2678.402,2623.292,0,0,0
创业板指,2021-03-25,2655.999,2670.896,2603.937,1,0,1
创业板指,2021-03-26,2745.4,2754.303,2672.909,0,0,0
创业板指,2021-03-29,2733.963,2768.14,2716.947,0,0,0
创业板指,2021-03-30,2771.322,2779.866,2722.234,0,0,0
创业板指,2021-03-31,2758.501,2777.083,2731.221,0,0,0
创业板指,2021-04-01,2815.413,2819.415,2766.417,0,0,0
创业板指,2021-04-02,2852.229,2871.11,2820.01,0,0,0
创业板指,2021-04-06,2831.598,2871.867,2814.487,0,0,0
创业板指,2021-04-07,2807.201,2843.574,2773.674,0,0,0
创业板指,2021-04-08,2826.99,2838.937,2778.866,0,0,0
创业板指,2021-04-09,2783.327,2829.955,2772.306,0,0,0
创业板指,2021-04-12,2719.953,2813.487,2711.837,0,0,0
创业板指,2021-04-13,2742.852,2785.14,2719.556,0,0,0
创业板指,2021-04-14,2804.409,2809.165,2753.665,0,0,0
创业板指,2021-04-15,2790.644,2793.666,2761.293,0,0,0
创业板指,2021-04-16,2783.373,2802.618,2744.682,0,0,0
创业板指,2021-04-19,2898.729,2899.729,2769.65,0,0,0
创业板指,2021-04-20,2896.108,2922.034,2870.292,0,0,0
创业板指,2021-04-21,2916.975,2920.718,2867.207,0,0,0
创业板指,2021-04-22,2939.395,2950.228,2901.917,0,0,0
创业板指,2021-04-23,2994.488,3009.273,2937.944,0,0,0
创业板指,2021-04-26,2969.405,3057.124,2965.011,0,0,0
创业板指,2021-04-27,2986.034,2986.034,2946.799,0,0,0
创业板指,2021-04-28,3050.585,3052.039,2980.648,0,0,0
创业板指,2021-04-29,3051.417,3068.595,3014.553,0,0,0
创业板指,2021-04-30,3091.395,3110.156,3037.314,0,0,0
创业板指,2021-05-06,3014.812,3059.584,2961.994,0,0,0
创业板指,2021-05-07,2910.411,3026.849,2910.411,0,0,0
创业板指,2021-05-10,2921.721,2960.327,2901.08,0,0,0
创业板指,2021-05-11,2921.343,2932.477,2864.046,0,0,0
创业板指,2021-05-12,2960.355,2965.212,2887.212,0,0,0
