date,index_code,index_name,open,high,low,close,volume
2023-01-30,sz399006,创业板指,2657.393,2661.281,2611.129,2613.885,12002957555
2023-01-31,sz399006,创业板指,2608.12,2618.282,2575.532,2580.839,10462184695
2023-02-01,sz399006,创业板指,2592.449,2613.689,2572.333,2613.689,12898655493
2023-02-02,sz399006,创业板指,2619.793,2631.858,2598.122,2602.316,13660870209
2023-02-03,sz399006,创业板指,2592.843,2605.995,2551.826,2580.111,12309943194
2023-02-06,sz399006,创业板指,2560.46,2560.46,2523.709,2544.091,12652245075
2023-02-07,sz399006,创业板指,2551.133,2557.382,2522.546,2537.969,13528086560
2023-02-08,sz399006,创业板指,2542.244,2550.375,2522.526,2525.877,12710467882
2023-02-09,sz399006,创业板指,2520.83,2569.99,2515.51,2569.733,13622555874
2023-02-10,sz399006,创业板指,2567.086,2571.198,2531.871,2545.156,13819402899
2023-02-13,sz399006,创业板指,2546.145,2576.04,2540.847,2573.181,13684963855
2023-02-14,sz399006,创业板指,2585.967,2586.181,2551.47,2565.155,12597304069
2023-02-15,sz399006,创业板指,2564.54,2574.581,2543.635,2547.198,14035388940
2023-02-16,sz399006,创业板指,2549.427,2567.293,2495.159,2512.499,17575855302
2023-02-17,sz399006,创业板指,2508.259,2513.206,2449.351,2449.351,13568793011
2023-02-20,sz399006,创业板指,2445.643,2481.572,2424.63,2480.794,11768567908
2023-02-21,sz399006,创业板指,2473.599,2480.346,2452.84,2469.807,11555069922
2023-02-22,sz399006,创业板指,2452.387,2470.495,2446.194,2451.898,10386755698
2023-02-23,sz399006,创业板指,2450.962,2470.398,2446.413,2457.482,10869528840
2023-02-24,sz399006,创业板指,2457.532,2458.291,2425.66,2428.936,9577546158
2023-02-27,sz399006,创业板指,2416.428,2432.388,2403.655,2409.794,9558140366
2023-02-28,sz399006,创业板指,2417.575,2432.323,2407.756,2429.027,10090406363
2023-03-01,sz399006,创业板指,2428.1,2449.445,2415.947,2443.946,13033677088
2023-03-02,sz399006,创业板指,2438.582,2442.191,2415.124,2418.598,13129803749
2023-03-03,sz399006,创业板指,2423.672,2434.125,2405.296,2422.437,11116052148
2023-03-06,sz399006,创业板指,2421.425,2435.902,2393.919,2431.556,10438089211
2023-03-07,sz399006,创业板指,2423.026,2430.645,2383.504,2383.731,11210705138
2023-03-08,sz399006,创业板指,2375.866,2390.066,2366.246,2377.584,9392376272
2023-03-09,sz399006,创业板指,2377.975,2386.901,2365.862,2372.68,11716153561
2023-03-10,sz399006,创业板指,2366.59,2388.612,2354.023,2370.358,12766955112
2023-03-13,sz399006,创业板指,2359.721,2374.969,2345.989,2357.068,12732621660
2023-03-14,sz399006,创业板指,2353.21,2356.896,2308.932,2343.11,13650216657
2023-03-15,sz399006,创业板指,2359.222,2375.285,2335.594,2337.463,11405070486
2023-03-16,sz399006,创业板指,2320.383,2333.311,2298.44,2302.049,11679601424
2023-03-17,sz399006,创业板指,2320.198,2324.831,2289.28,2293.67,14064456348
2023-03-20,sz399006,创业板指,2291.385,2317.636,2280.136,2291.918,15012082724
2023-03-21,sz399006,创业板指,2298.281,2337.371,2298.281,2337.257,13237525605
2023-03-22,sz399006,创业板指,2348.523,2358.63,2330.819,2341.923,15933547604
2023-03-23,sz399006,创业板指,2330.981,2361.409,2327.386,2361.409,14968263315
2023-03-24,sz399006,创业板指,2366.432,2373.774,2355.744,2370.38,16502982145
2023-03-27,sz399006,创业板指,2363.007,2399.438,2363.007,2398.015,17496042304
2023-03-28,sz399006,创业板指,2389.849,2389.919,2364.628,2369.172,15132062682
2023-03-29,sz399006,创业板指,2371.298,2381.997,2367.382,2371.19,13964539043
2023-03-30,sz399006,创业板指,2370.733,2384.959,2362.658,2383.038,12673556322
2023-03-31,sz399006,创业板指,2386.861,2402.55,2385.415,2399.502,13863571403
2023-04-03,sz399006,创业板指,2406.137,2442.967,2406.137,2440.207,17961460494
2023-04-04,sz399006,创业板指,2441.427,2442.574,2407.484,2421.655,18111865246
2023-04-06,sz399006,创业板指,2404.262,2428.801,2402.304,2426.567,16454605846
2023-04-07,sz399006,创业板指,2421.751,2454.044,2421.061,2446.945,15856176911
2023-04-10,sz399006,创业板指,2457.193,2461.297,2432.049,2443.521,16629821707
2023-04-11,sz399006,创业板指,2449.272,2463.272,2426.666,2439.396,14586941913
2023-04-12,sz399006,创业板指,2436.893,2440.327,2417.279,2429.293,16391801027
2023-04-13,sz399006,创业板指,2418.271,2426.834,2403.916,2405.76,17031968041
2023-04-14,sz399006,创业板指,2409.775,2432.363,2409.602,2428.09,15252092627
2023-04-17,sz399006,创业板指,2420.012,2440.73,2420.012,2434.442,13807013991
2023-04-18,sz399006,创业板指,2428.183,2443.771,2423.93,2431.1,12992223709
2023-04-19,sz399006,创业板指,2429.327,2429.327,2413.336,2415.76,13936065325
2023-04-20,sz399006,创业板指,2414.009,2414.009,2378.055,2386.674,14935868912
2023-04-21,sz399006,创业板指,2393.192,2400.789,2340.615,2341.191,16890525180
2023-04-24,sz399006,创业板指,2337.381,2340.259,2288.785,2301.238,15142569558
2023-04-25,sz399006,创业板指,2302.859,2305.916,2243.833,2259.193,17121368168
2023-04-26,sz399006,创业板指,2249.533,2306.658,2247.947,2294.057,16782038060
2023-04-27,sz399006,创业板指,2283.632,2315.321,2281.603,2307.271,15902928143
2023-04-28,sz399006,创业板指,2309.35,2328.887,2303.308,2324.715,16734336991
2023-05-04,sz399006,创业板指,2316.333,2319.828,2290.917,2297.67,16656855659
2023-05-05,sz399006,创业板指,2291.24,2293.837,2260.636,2267.632,15149714053
2023-05-08,sz399006,创业板指,2274.717,2277.226,2251.772,2273.4,14863441147
2023-05-09,sz399006,创业板指,2270.762,2277.288,2245.719,2245.823,15436591364
2023-05-10,sz399006,创业板指,2241.436,2273.677,2228.18,2262.217,13786573877
2023-05-11,sz399006,创业板指,2264.901,2296.451,2264.859,2276.571,13473711858
2023-05-12,sz399006,创业板指,2277.423,2287.474,2251.757,2252.38,12952243157
2023-05-15,sz399006,创业板指,2259.169,2299.93,2257.823,2299.93,12893653253
2023-05-16,sz399006,创业板指,2300.796,2307.171,2286.228,2294.192,12810385288
2023-05-17,sz399006,创业板指,2293.549,2300.287,2281.166,2293.644,12606126188
2023-05-18,sz399006,创业板指,2299.63,2300.616,2264.836,2277.974,14853035987
2023-05-19,sz399006,创业板指,2275.804,2293.098,2270.389,2278.585,13478497432
2023-05-22,sz399006,创业板指,2278.708,2291.331,2265.756,2280.151,12192369512
2023-05-23,sz399006,创业板指,2282.9,2284.075,2253.331,2253.331,12429145774
2023-05-24,sz399006,创业板指,2245.471,2268.862,2239.898,2245.257,12397701967
2023-05-25,sz399006,创业板指,2245.311,2257.221,2228.844,2244.184,14087041055
2023-05-26,sz399006,创业板指,2244.342,2244.342,2215.286,2229.268,13467485877
2023-05-29,sz399006,创业板指,2236.981,2238.401,2196.064,2203.842,14588364342
2023-05-30,sz399006,创业板指,2200.801,2218.603,2180.7,2218.603,15180316659
2023-05-31,sz399006,创业板指,2215.272,2215.492,2183.421,2193.408,15019960872
2023-06-01,sz399006,创业板指,2191.801,2225.125,2184.916,2206.426,16276989982
2023-06-02,sz399006,创业板指,2213.773,2240.566,2211.982,2233.275,14717787286
2023-06-05,sz399006,创业板指,2226.203,2226.591,2195.663,2202.136,13174330134
2023-06-06,sz399006,创业板指,2196.978,2197.576,2162.715,2164.811,14725182078
2023-06-07,sz399006,创业板指,2159.163,2162.564,2124.525,2129.898,12460510246
2023-06-08,sz399006,创业板指,2136.021,2139.959,2118.331,2123.961,13006377710
2023-06-09,sz399006,创业板指,2122.16,2143.009,2118.792,2143.009,14677846357
2023-06-12,sz399006,创业板指,2135.882,2162.528,2131.118,2152.422,13905856012
2023-06-13,sz399006,创业板指,2148.395,2169.656,2147.563,2166.962,14396900695
2023-06-14,sz399006,创业板指,2175.916,2177.804,2163.34,2163.34,15104790067
2023-06-15,sz399006,创业板指,2174.535,2237.74,2174.535,2237.74,15688835762
2023-06-16,sz399006,创业板指,2243.537,2272.016,2234.476,2270.064,15089014482
2023-06-19,sz399006,创业板指,2271.762,2276.557,2257.638,2265.185,15820729854
2023-06-20,sz399006,创业板指,2264.183,2277.33,2257.878,2271.419,15920109936
2023-06-21,sz399006,创业板指,2260.505,2266.76,2211.836,2211.836,15334703647
2023-06-26,sz399006,创业板指,2185.149,2212.412,2171.586,2186.253,14025332828
2023-06-27,sz399006,创业板指,2186.161,2205.563,2179.317,2191.828,11707618072
2023-06-28,sz399006,创业板指,2184.989,2189.02,2160.193,2182.095,13528544152
2023-06-29,sz399006,创业板指,2178.882,2194.251,2178.434,2180.063,12721122456
2023-06-30,sz399006,创业板指,2178.533,2227.995,2171.42,2215.001,13127743372
2023-07-03,sz399006,创业板指,2223.33,2239.432,2215.357,2228.211,13838138250
2023-07-04,sz399006,创业板指,2222.327,2234.865,2215.766,2232.75,12580122063
2023-07-05,sz399006,创业板指,2235.2,2239.928,2209.106,2212.415,12173545268
2023-07-06,sz399006,创业板指,2206.301,2218.394,2190.031,2192.187,11618302561
2023-07-07,sz399006,创业板指,2185.725,2186.037,2169.208,2169.208,11635878329
2023-07-10,sz399006,创业板指,2174.332,2213.761,2174.332,2198.865,10855577184
2023-07-11,sz399006,创业板指,2202.934,2217.657,2194.166,2216.779,10886495905
2023-07-12,sz399006,创业板指,2216.03,2217.75,2194.614,2196.852,13145050923
2023-07-13,sz399006,创业板指,2208.224,2238.674,2208.224,2237.515,13082841402
2023-07-14,sz399006,创业板指,2237.245,2239.425,2221.785,2224.096,13522733370
2023-07-17,sz399006,创业板指,2212.763,2214.425,2198.266,2207.445,11960954534
2023-07-18,sz399006,创业板指,2215.054,2215.249,2196.229,2200.619,11126196053
2023-07-19,sz399006,创业板指,2196.588,2201.43,2170.33,2177.247,10238138921
2023-07-20,sz399006,创业板指,2180.714,2199.642,2153.978,2155.647,11705385323
2023-07-21,sz399006,创业板指,2151.851,2177.801,2151.066,2163.117,11059380066
2023-07-24,sz399006,创业板指,2148.286,2167.188,2142.909,2146.929,9213966195
2023-07-25,sz399006,创业板指,2183.047,2195.751,2169.723,2192.897,11841621869
2023-07-26,sz399006,创业板指,2185.811,2194.539,2180.204,2191.169,11515585465
2023-07-27,sz399006,创业板指,2199.481,2205.716,2180.693,2184.096,11108492257
2023-07-28,sz399006,创业板指,2176.486,2224.027,2172.372,2219.538,12456779083
2023-07-31,sz399006,创业板指,2233.264,2256.054,2230.134,2236.673,14374011873
2023-08-01,sz399006,创业板指,2234.615,2249.384,2215.577,2223.796,12434389881
2023-08-02,sz399006,创业板指,2220.77,2231.868,2213.041,2218.565,10590645699
2023-08-03,sz399006,创业板指,2214.088,2242.573,2214.088,2241.983,10335933479
2023-08-04,sz399006,创业板指,2263.404,2282.648,2247.9,2263.373,13503220959
2023-08-07,sz399006,创业板指,2252.435,2255.999,2234.041,2240.775,12109259390
2023-08-08,sz399006,创业板指,2238.663,2244.897,2226.239,2228.909,11434137582
2023-08-09,sz399006,创业板指,2222.51,2241.874,2222.51,2228.731,11321718205
2023-08-10,sz399006,创业板指,2226.913,2241.85,2220.832,2239.306,10240798460
2023-08-11,sz399006,创业板指,2241.481,2241.481,2187.036,2187.036,10873884438
2023-08-14,sz399006,创业板指,2163.28,2170.221,2139.973,2164.693,10204748274
2023-08-15,sz399006,创业板指,2164.82,2171.564,2130.382,2148.674,10008744870
2023-08-16,sz399006,创业板指,2140.006,2158.004,2132.888,2132.969,10059962851
2023-08-17,sz399006,创业板指,2130.54,2151.227,2113.304,2147.061,10862412231
2023-08-18,sz399006,创业板指,2145.796,2156.173,2118.925,2118.925,11352980757
2023-08-21,sz399006,创业板指,2108.7,2115.02,2084.969,2084.969,9967575162
2023-08-22,sz399006,创业板指,2099.842,2104.736,2049.091,2086.941,12229244318
2023-08-23,sz399006,创业板指,2081.214,2081.214,2038.976,2038.976,11059923832
2023-08-24,sz399006,创业板指,2050.534,2083.644,2042.58,2064.573,12847744839
2023-08-25,sz399006,创业板指,2053.648,2059.149,2032.582,2040.399,13771607667
2023-08-28,sz399006,创业板指,2182.386,2182.386,2055.61,2060.044,17146028935
2023-08-29,sz399006,创业板指,2054.976,2133.597,2054.976,2118.194,16568480189
2023-08-30,sz399006,创业板指,2122.649,2141.599,2110.874,2117.125,15849456755
2023-08-31,sz399006,创业板指,2111.021,2117.402,2100.727,2102.575,12543690469
2023-09-01,sz399006,创业板指,2108.077,2118.511,2093.099,2100.258,10802689501
2023-09-04,sz399006,创业板指,2110.169,2120.977,2088.994,2118.034,12036186344
2023-09-05,sz399006,创业板指,2113.595,2122.624,2107.861,2111.327,12931906318
2023-09-06,sz399006,创业板指,2103.297,2105.1,2089.453,2101.398,13477980827
2023-09-07,sz399006,创业板指,2096.615,2097.284,2056.98,2056.98,13767550881
2023-09-08,sz399006,创业板指,2047.6,2057.123,2038.571,2049.765,13078741309
2023-09-11,sz399006,创业板指,2048.95,2076.903,2041.765,2063.189,13859328746
2023-09-12,sz399006,创业板指,2060.62,2063.925,2049.482,2051.039,12153079334
2023-09-13,sz399006,创业板指,2045.314,2053.455,2015.394,2027.729,12360496945
2023-09-14,sz399006,创业板指,2021.597,2024.859,2002.431,2011.883,11042111423
2023-09-15,sz399006,创业板指,2009.327,2022.944,1996.122,2002.728,10671293395
2023-09-18,sz399006,创业板指,1994.868,2033.146,1993.679,2020.467,10542289060
2023-09-19,sz399006,创业板指,2017.89,2017.89,1995.241,2002.665,9906011077
2023-09-20,sz399006,创业板指,2000.719,2001.504,1987.296,1987.296,9033460418
2023-09-21,sz399006,创业板指,1983.02,1990.328,1967.607,1967.607,9224867867
2023-09-22,sz399006,创业板指,1965.692,2013.955,1963.233,2013.344,11925254760
2023-09-25,sz399006,创业板指,2015.316,2015.316,2000.812,2005.255,11748422109
2023-09-26,sz399006,创业板指,2000.231,2007.91,1989.65,1989.828,11087291796
2023-09-27,sz399006,创业板指,1994.013,2027.818,1990.158,2006.224,11658266128
2023-09-28,sz399006,创业板指,2013.621,2019.287,1995.559,2003.908,12042498547
2023-10-09,sz399006,创业板指,2000.134,2006.428,1977.774,1998.607,13415318503
2023-10-10,sz399006,创业板指,2004.947,2014.297,1987.351,1987.938,13974544945
2023-10-11,sz399006,创业板指,2000.515,2021.107,1996.82,2003.902,14837112333
2023-10-12,sz399006,创业板指,2015.546,2022.361,2001.906,2019.102,13624705064
2023-10-13,sz399006,创业板指,2004.205,2005.719,1986.188,1996.601,14113785571
2023-10-16,sz399006,创业板指,1993.907,1994.264,1949.326,1956.723,14035802335
2023-10-17,sz399006,创业板指,1963.828,1969.47,1950.332,1961.886,12895399921
2023-10-18,sz399006,创业板指,1952.996,1952.996,1934.844,1938.435,13083268125
2023-10-19,sz399006,创业板指,1925.533,1936.216,1913.425,1913.702,13424396822
2023-10-20,sz399006,创业板指,1899.985,1922.933,1893.95,1896.946,12406771529
2023-10-23,sz399006,创业板指,1891.485,1891.485,1854.445,1864.909,12623196366
2023-10-24,sz399006,创业板指,1872.291,1890.099,1859.864,1880.814,13651282901
2023-10-25,sz399006,创业板指,1890.484,1894.535,1863.768,1863.796,15174534645
2023-10-26,sz399006,创业板指,1851.193,1877.448,1840.258,1875.858,15525630401
2023-10-27,sz399006,创业板指,1868.226,1937.313,1863.527,1929.909,17262581242
2023-10-30,sz399006,创业板指,1933.789,1983.465,1931.701,1977.686,16898044614
2023-10-31,sz399006,创业板指,1974.8,1975.395,1958.352,1968.226,15886551014
2023-11-01,sz399006,创业板指,1969.078,1971.413,1949.994,1959.127,13878258170
2023-11-02,sz399006,创业板指,1964.43,1973.229,1939.412,1939.705,14562587936
2023-11-03,sz399006,创业板指,1943.214,1975.52,1943.214,1968.213,14749044984
2023-11-06,sz399006,创业板指,1984.332,2034.569,1984.332,2032.335,17563397496
2023-11-07,sz399006,创业板指,2025.103,2031.792,2012.058,2022.766,17347538162
2023-11-08,sz399006,创业板指,2016.603,2035.911,2010.019,2023.13,19609419055
2023-11-09,sz399006,创业板指,2019.686,2035.423,2013.509,2018.385,17429252930
2023-11-10,sz399006,创业板指,2006.087,2011.933,2000.489,2005.235,14476367375
2023-11-13,sz399006,创业板指,2018.827,2022.845,1998.024,2009.214,15452093409
2023-11-14,sz399006,创业板指,2008.293,2024.656,1995.761,2004.813,15463688481
2023-11-15,sz399006,创业板指,2032.262,2033.389,2008.482,2015.364,16340058140
2023-11-16,sz399006,创业板指,2012.198,2012.198,1978.118,1978.118,15328492208
2023-11-17,sz399006,创业板指,1971.223,1986.665,1971.223,1986.526,14370069570
2023-11-20,sz399006,创业板指,1987.854,1998.098,1969.919,1992.97,16206868841
2023-11-21,sz399006,创业板指,2001.069,2014.594,1981.285,1984.271,17801649357
2023-11-22,sz399006,创业板指,1973.661,1980.015,1950.008,1950.008,15677683710
2023-11-23,sz399006,创业板指,1945.901,1961.351,1940.209,1961.351,13784032325
2023-11-24,sz399006,创业板指,1960.376,1960.376,1935.002,1937.94,14548033528
2023-11-27,sz399006,创业板指,1936.612,1936.612,1916.55,1926.201,13546900938
2023-11-28,sz399006,创业板指,1923.357,1938.729,1918.352,1938.423,12460617446
2023-11-29,sz399006,创业板指,1934.554,1937.848,1917.219,1917.903,12125665201
2023-11-30,sz399006,创业板指,1915.045,1932.826,1912.172,1922.591,12259673144
2023-12-01,sz399006,创业板指,1922.37,1934.091,1904.646,1926.284,13843008829
2023-12-04,sz399006,创业板指,1923.216,1926.166,1908.534,1908.917,14136931440
2023-12-05,sz399006,创业板指,1900.986,1905.728,1870.982,1871.096,13180136733
2023-12-06,sz399006,创业板指,1867.5,1898.601,1866.904,1881.942,13390051194
2023-12-07,sz399006,创业板指,1877.032,1888.751,1864.237,1877.212,13614396985
2023-12-08,sz399006,创业板指,1881.104,1896.78,1870.882,1892.178,14816516950
2023-12-11,sz399006,创业板指,1880.578,1919.835,1866.093,1915.737,13483863870
2023-12-12,sz399006,创业板指,1909.598,1913.292,1899.564,1903.871,12145861102
2023-12-13,sz399006,创业板指,1899.339,1899.934,1871.775,1872.341,11899321429
2023-12-14,sz399006,创业板指,1884.546,1895.599,1859.249,1860.513,11178664619
2023-12-15,sz399006,创业板指,1869.514,1877.775,1844.181,1848.501,10765898804
2023-12-18,sz399006,创业板指,1839.316,1845.969,1814.93,1819.995,10105358970
2023-12-19,sz399006,创业板指,1818.875,1837.944,1813.601,1827.672,9312253514
2023-12-20,sz399006,创业板指,1830.721,1832.313,1802.355,1802.881,10059199471
2023-12-21,sz399006,创业板指,1795.274,1840.965,1792.376,1832.616,11119992895
2023-12-22,sz399006,创业板指,1827.684,1848.317,1812.765,1825.842,13002559204
2023-12-25,sz399006,创业板指,1820.252,1838.129,1820.22,1831.569,9261320156
2023-12-26,sz399006,创业板指,1828.559,1829.871,1801.379,1808.5,9464989954
2023-12-27,sz399006,创业板指,1813.053,1818.05,1796.695,1809.832,9551734737
2023-12-28,sz399006,创业板指,1806.787,1887.147,1804.697,1879.496,12170714103
2023-12-29,sz399006,创业板指,1879.535,1897.672,1878.042,1891.366,12243719957
2024-01-02,sz399006,创业板指,1889.023,1889.023,1855.727,1855.922,11595394570
2024-01-03,sz399006,创业板指,1850.161,1856.439,1825.545,1834.732,10753667822
2024-01-04,sz399006,创业板指,1831.295,1831.383,1794.002,1801.761,9399127020
2024-01-05,sz399006,创业板指,1798.817,1815.073,1765.724,1775.577,10169629728
2024-01-08,sz399006,创业板指,1769.325,1779.378,1744.238,1744.411,8996973808
2024-01-09,sz399006,创业板指,1749.765,1774.319,1737.995,1750.775,9976519251
2024-01-10,sz399006,创业板指,1741.126,1771.68,1726.556,1743.198,9860194078
2024-01-11,sz399006,创业板指,1744.301,1790.327,1739.158,1777.272,10495536571
2024-01-12,sz399006,创业板指,1770.968,1785.513,1760.875,1761.16,10231773981
2024-01-15,sz399006,创业板指,1751.524,1766.258,1738.543,1745.609,8619686304
2024-01-16,sz399006,创业板指,1741.368,1755.384,1724.636,1752.23,9626025853
2024-01-17,sz399006,创业板指,1747.772,1747.772,1699.62,1699.62,8629963845
2024-01-18,sz399006,创业板指,1685.937,1735.092,1678.434,1732.358,12094122741
2024-01-19,sz399006,创业板指,1726.547,1743.302,1714.507,1715.436,9410327742
2024-01-22,sz399006,创业板指,1710.29,1714.928,1657.354,1666.88,11773259633
2024-01-23,sz399006,创业板指,1663.982,1700.568,1655.203,1687.614,10646550151
2024-01-24,sz399006,创业板指,1696.561,1700.774,1642.163,1696.188,11423779821
2024-01-25,sz399006,创业板指,1686.547,1720.851,1672.068,1720.783,12286814240
2024-01-26,sz399006,创业板指,1703.475,1714.534,1679.341,1682.478,11735174665
2024-01-29,sz399006,创业板指,1680.15,1685.602,1623.812,1623.812,11052971075
2024-01-30,sz399006,创业板指,1613.463,1631.529,1582.422,1583.771,9533713989
2024-01-31,sz399006,创业板指,1585.214,1601.887,1573.164,1573.372,13011629546
2024-02-01,sz399006,创业板指,1567.832,1616.402,1563.377,1589.037,11866309271
2024-02-02,sz399006,创业板指,1585.957,1595.983,1512.062,1550.374,13968097378
2024-02-05,sz399006,创业板指,1534.189,1600.33,1482.986,1562.61,18479132936
2024-02-06,sz399006,创业板指,1544.96,1668.892,1544.497,1667.445,18371612237
2024-02-07,sz399006,创业板指,1663.177,1711.417,1658.465,1707.02,18908813242
2024-02-08,sz399006,创业板指,1716.628,1764.391,1713.769,1726.859,19233788192
2024-02-19,sz399006,创业板指,1752.863,1752.863,1722.839,1746.422,18244883321
2024-02-20,sz399006,创业板指,1739.035,1749.27,1722.491,1746.176,14786814760
2024-02-21,sz399006,创业板指,1728.452,1783.812,1724.291,1752.478,17750909315
2024-02-22,sz399006,创业板指,1752.793,1761.121,1742.145,1757.869,15624221446
2024-02-23,sz399006,创业板指,1766.957,1767.263,1742.492,1758.193,18445976150
2024-02-26,sz399006,创业板指,1752.756,1768.095,1738.334,1751.703,19243744760
2024-02-27,sz399006,创业板指,1743.49,1793.979,1740.833,1793.979,18662735211
2024-02-28,sz399006,创业板指,1799.608,1829.143,1748.97,1748.97,26146093654
2024-02-29,sz399006,创业板指,1739.973,1809.663,1739.973,1807.034,18685982719
2024-03-01,sz399006,创业板指,1808.196,1830.939,1795.851,1824.035,17922315519
2024-03-04,sz399006,创业板指,1827.129,1847.247,1817.659,1834.833,17918212765
2024-03-05,sz399006,创业板指,1818.594,1843.08,1813.266,1833.661,17027583967
2024-03-06,sz399006,创业板指,1822.539,1855.613,1810.898,1832.58,15030689911
2024-03-07,sz399006,创业板指,1830.258,1838.714,1789.866,1789.936,16477103214
2024-03-08,sz399006,创业板指,1793.511,1813.099,1779.768,1807.294,13711512013
2024-03-11,sz399006,创业板指,1817.072,1890.869,1812.786,1890.41,16052989215
2024-03-12,sz399006,创业板指,1896.451,1915.094,1885.639,1906.037,18520382127
2024-03-13,sz399006,创业板指,1911.981,1911.981,1890.658,1895.147,18174546447
2024-03-14,sz399006,创业板指,1895.726,1912.113,1870.016,1883.021,16397645489
2024-03-15,sz399006,创业板指,1877.569,1886.951,1848.224,1884.088,14867233884
2024-03-18,sz399006,创业板指,1906.116,1926.396,1902.133,1926.396,17879297720
2024-03-19,sz399006,创业板指,1917.921,1925.695,1906.938,1906.938,17310343538
2024-03-20,sz399006,创业板指,1898.184,1915.465,1897.6,1909.245,17306347600
2024-03-21,sz399006,创业板指,1912.809,1920.554,1897.047,1897.094,18896118564
2024-03-22,sz399006,创业板指,1893.14,1897.308,1860.354,1869.175,20089479157
2024-03-25,sz399006,创业板指,1864.532,1871.064,1833.103,1833.441,17940217662
2024-03-26,sz399006,创业板指,1832.655,1856.204,1829.477,1841.535,16373693927
2024-03-27,sz399006,创业板指,1840.193,1840.193,1789.819,1789.819,16045045839
2024-03-28,sz399006,创业板指,1790.58,1829.473,1787.964,1806.897,16655723446
2024-03-29,sz399006,创业板指,1806.672,1822.749,1800.203,1818.203,15479127806
2024-04-01,sz399006,创业板指,1833.492,1872.118,1833.492,1872.118,16204739569
2024-04-02,sz399006,创业板指,1869.323,1869.958,1851.25,1860.494,16803084174
2024-04-03,sz399006,创业板指,1853.558,1853.872,1839.206,1840.412,15206556459
2024-04-08,sz399006,创业板指,1834.453,1840.55,1807.048,1807.048,14132602171
2024-04-09,sz399006,创业板指,1807.478,1827.676,1801.708,1827.579,12354462173
2024-04-10,sz399006,创业板指,1818.405,1818.734,1781.13,1789.941,13471646126
2024-04-11,sz399006,创业板指,1777.201,1799.86,1775.659,1782.085,12646914814
2024-04-12,sz399006,创业板指,1780.99,1789.274,1760.944,1762.877,12482530622
2024-04-15,sz399006,创业板指,1770.172,1807.947,1770.172,1795.518,16822171379
2024-04-16,sz399006,创业板指,1783.571,1791.299,1759.513,1760.2,17282640060
2024-04-17,sz399006,创业板指,1765.286,1797.552,1765.286,1797.311,15999022061
2024-04-18,sz399006,创业板指,1784.782,1807.785,1765.699,1787.489,14937289504
2024-04-19,sz399006,创业板指,1772.181,1775.376,1740.401,1756.001,13955355741
2024-04-22,sz399006,创业板指,1739.007,1766.25,1735.284,1750.463,13205454536
2024-04-23,sz399006,创业板指,1753.584,1764.774,1740.791,1753.161,12954919613
2024-04-24,sz399006,创业板指,1757.311,1768.238,1744.36,1765.41,15021662250
2024-04-25,sz399006,创业板指,1753.122,1778.799,1747.819,1764.727,15140572110
2024-04-26,sz399006,创业板指,1767.722,1826.49,1767.722,1823.741,18437565817
2024-04-29,sz399006,创业板指,1831.444,1904.915,1831.444,1887.571,18674546038
2024-04-30,sz399006,创业板指,1874.68,1878.833,1857.764,1858.393,16218072129
2024-05-06,sz399006,创业板指,1896.841,1907.021,1889.782,1895.208,16104046487
2024-05-07,sz399006,创业板指,1896.725,1900.944,1888.256,1892.539,16471867387
2024-05-08,sz399006,创业板指,1887.824,1887.824,1863.216,1865.108,16594153850
2024-05-09,sz399006,创业板指,1872.704,1903.112,1872.704,1900.009,15827582253
2024-05-10,sz399006,创业板指,1899.051,1900.1,1872.071,1878.165,16349720405
2024-05-13,sz399006,创业板指,1859.344,1876.172,1851.255,1860.366,14880197328
2024-05-14,sz399006,创业板指,1864.385,1873.138,1851.386,1855.598,14787392460
2024-05-15,sz399006,创业板指,1857.576,1866.413,1837.541,1838.887,14005874948
2024-05-16,sz399006,创业板指,1846.978,1861.378,1837.016,1844.211,14706886495
2024-05-17,sz399006,创业板指,1838.985,1865.898,1833.434,1864.939,14978956207
2024-05-20,sz399006,创业板指,1869.545,1887.054,1865.881,1875.928,15627754641
2024-05-21,sz399006,创业板指,1871.779,1873.087,1855.437,1861.481,13908143458
2024-05-22,sz399006,创业板指,1863.141,1883.174,1855.254,1877.927,13846886278
2024-05-23,sz399006,创业板指,1876.561,1879.621,1847.695,1852.067,15226521460
2024-05-24,sz399006,创业板指,1845.013,1861.93,1818.137,1818.562,13962533376
2024-05-27,sz399006,创业板指,1824.165,1832.819,1802.766,1830.958,13643321884
2024-05-28,sz399006,创业板指,1824.087,1827.744,1805.649,1806.255,13448761908
2024-05-29,sz399006,创业板指,1808.485,1832.715,1804.111,1811.068,13186561325
2024-05-30,sz399006,创业板指,1810.657,1820.294,1805.349,1813.155,12900486553
2024-05-31,sz399006,创业板指,1812.612,1831.715,1805.109,1805.109,14076725088
2024-06-03,sz399006,创业板指,1806.409,1823.511,1800.198,1819.455,15195340795
2024-06-04,sz399006,创业板指,1816.368,1848.56,1815.072,1843.592,14882948572
2024-06-05,sz399006,创业板指,1840.079,1858.686,1833.55,1833.55,13599889062
2024-06-06,sz399006,创业板指,1840.246,1845.545,1815.278,1820.448,17243187186
2024-06-07,sz399006,创业板指,1812.456,1820.74,1764.836,1781.07,13311703706
2024-06-11,sz399006,创业板指,1766.915,1791.001,1761.584,1787.302,12264814457
